Available,Duration,Total_Fare,no_of_days_to_flight,Airways_Air India,Airways_AirAsia,Airways_Go Air,Airways_IndiGo,Airways_Jet Airways,Airways_Spicejet,Airways_Vistara,Dept_Time_BSR,Dept_Time_MDSS,Dept_Time_SRMD,Dept_Time_SSMN,Arr_Time_BSR,Arr_Time_MDSS,Arr_Time_SRMD,Arr_Time_SSMN,Hopping_False,Hopping_True
9,1455,9291,19,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,580,10593,16,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1,1500,9028,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,785,8199,27,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
31,145,4105,14,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,895,11149,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,470,10551,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,885,5857,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
6,830,7065,29,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,135,4490,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,135,3595,43,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,725,8199,26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
8,1270,9501,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,690,12152,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6,770,7012,54,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,1045,5821,40,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,320,15286,37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,660,5152,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
6,230,8624,13,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
7,580,8199,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,1085,7012,41,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,1155,10341,22,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7,800,7012,41,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,690,10005,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
4,300,2996,49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2,145,3050,51,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,905,7012,37,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,800,5647,46,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
30,150,3927,26,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2,1255,10005,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
15,130,3347,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,295,4408,48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7,640,8199,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,130,7066,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1160,7560,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
4,310,3550,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,385,10499,31,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1165,5227,52,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,130,3249,29,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
7,680,7065,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,850,5821,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,140,2233,51,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4,690,12566,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1645,13114,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
2,130,4280,26,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,255,2434,56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,720,7065,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
6,620,5821,48,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,130,3155,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
7,1190,5821,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,440,11539,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,130,3249,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
4,550,7884,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
51,270,3979,54,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,130,3852,33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
6,130,3927,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,130,3967,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,710,9186,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9,265,6952,31,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
9,130,4125,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4,1665,11853,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1045,10005,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,475,10540,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,565,7065,34,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,830,10593,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,530,5952,46,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,130,5349,23,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
55,265,3979,50,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,580,5821,46,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,455,8965,8,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
9,135,3197,52,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
9,710,11758,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
19,130,3927,31,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,135,3595,48,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7,325,6407,31,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
56,145,4830,7,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,535,6330,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,135,2443,38,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2,465,11592,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
33,130,5151,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
5,425,11149,12,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
15,130,3347,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
5,150,3717,16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,475,5647,47,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,115,4490,26,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
12,150,2840,37,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,855,6561,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,805,8199,37,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
13,385,9549,25,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,660,8092,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,230,7784,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
3,1185,5647,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,840,9093,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,660,8092,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,590,13114,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
28,135,3050,31,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
5,255,2876,46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,115,5160,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4,360,11968,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2,440,6182,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,710,7012,41,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
9,535,4776,38,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6,535,4965,51,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,130,4490,13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
6,420,7012,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,265,3979,16,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5,780,6540,50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,1150,6540,38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,1310,7779,28,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1045,5647,52,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,1500,9028,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,1200,8390,19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
55,125,3496,53,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9,130,3701,17,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7,1125,7012,56,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1085,5647,48,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,810,7117,54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,1475,11853,8,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,1160,10636,16,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,830,5647,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
11,130,5611,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,130,3722,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1,825,5227,42,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,115,4490,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4,135,2840,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,370,5821,49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
16,150,2840,51,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,125,3248,32,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,975,10446,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,1105,6540,39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,660,11557,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,130,3495,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2,255,3102,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,460,4542,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,810,5821,40,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,295,6088,54,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1020,9133,19,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,545,12904,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1255,10005,19,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,335,7012,56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,505,7065,32,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,1090,9028,24,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,705,13606,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
4,1435,7065,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8,130,3496,29,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3,1215,5926,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,1130,6097,31,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7,325,10540,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,990,5227,53,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1240,5821,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,265,10498,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5,335,7012,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2,905,5821,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
12,265,3102,32,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,470,11601,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,1155,8608,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,740,10636,19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
38,260,4542,47,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,530,9028,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6,1150,5227,47,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,500,6540,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,1180,6409,41,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
23,135,3050,44,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3,485,6540,33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
6,430,8199,29,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6,1460,8997,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1450,7012,36,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
4,370,5821,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,660,11557,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,905,11853,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,550,10540,12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,140,6130,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2,460,4542,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,130,3705,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,430,6540,41,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7,120,3852,30,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
13,130,3050,42,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5,545,10540,20,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
26,145,3498,46,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9,130,3155,51,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7,725,7065,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,135,3050,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
12,140,3496,52,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,460,7547,12,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1530,8304,25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,130,5160,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4,440,8118,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
18,130,3496,39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1065,7065,51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
5,310,5212,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
3,135,3050,29,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
7,910,5821,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9,535,4545,39,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,895,10005,18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,130,5349,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
4,895,12152,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,620,7065,39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,430,12283,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9,130,3595,23,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
15,135,3496,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4,360,12152,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4,415,5212,9,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,500,5647,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7,710,7012,39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
15,130,3347,32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,640,6540,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,935,5821,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,500,6540,55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7,120,3248,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
7,705,7065,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,340,20442,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,920,5647,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
5,180,6519,51,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,485,10005,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,125,6592,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1325,9784,55,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,265,3979,14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1255,6540,33,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,125,3337,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,645,5647,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,445,6302,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1500,13701,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,1085,7012,29,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,1045,10005,24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,260,5212,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2,1450,12047,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,485,5647,42,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1500,7065,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
12,130,3496,42,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,130,4755,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,990,13816,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4,485,7012,33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,830,7065,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,660,8092,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,295,5038,44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6,800,9028,19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
13,385,6842,45,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,545,13811,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,120,3248,48,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9,335,8338,23,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
8,135,4280,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,130,2882,40,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,1420,7012,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,130,3927,18,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8,130,3698,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,710,7012,38,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5,130,4490,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,415,12566,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
20,195,4105,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,1200,7865,16,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2,340,20442,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5,600,5647,47,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1380,7065,54,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,1040,6792,32,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,650,13281,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
9,130,5349,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
7,485,10005,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,860,7012,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,1150,6540,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
16,415,7120,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9,135,3249,56,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4,130,3927,21,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,320,10698,21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,360,7779,38,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
10,385,8801,37,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,240,3102,53,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8,130,3347,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,540,8199,55,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,130,3496,36,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,690,11149,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,125,3852,29,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,1210,5821,48,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,605,7065,56,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1,475,10593,12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,130,5349,22,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,130,7537,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
5,260,3550,43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,1130,8092,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7,1165,13255,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
23,265,3102,49,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,1200,7907,24,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
6,580,6645,49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,125,4755,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,125,3852,23,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2,620,12047,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1185,3857,43,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,125,4235,15,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,1355,8199,37,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,135,5160,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
8,255,7090,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1445,7065,28,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
5,1165,5821,43,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5,1335,7306,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
8,975,6141,39,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,120,3248,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1,130,3496,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
9,130,2882,41,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,1240,5647,46,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,135,4860,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,685,6540,56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
9,975,10393,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,645,7012,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,1270,7012,40,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,840,10951,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,130,5160,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,340,15570,17,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,130,3927,23,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5,135,3496,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
26,195,4105,21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,295,6403,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,120,3248,42,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
6,920,7012,54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,960,11853,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
6,135,2829,34,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1630,5658,51,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
12,130,3286,36,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1065,7065,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,580,9028,18,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,115,3927,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
